0.000115,3.5e-05
0.001196,3.6e-05
0.000215,3.7e-05
0.000169,5.7e-05
0.00014,5e-05
0.000187,3.8e-05
0.000118,3.7e-05
0.000168,4.4e-05
0.000101,4.1e-05
0.000166,4e-05
0.000102,4.9e-05
7.7e-05,2.9e-05
6.1e-05,3.4e-05
0.000212,2.9e-05
6.4e-05,2.8e-05
6.4e-05,2.9e-05
0.000116,2.6e-05
6.1e-05,2.8e-05
0.000108,2.6e-05
6.9e-05,2.7e-05
0.000114,2.7e-05
6.5e-05,2.8e-05
6.4e-05,2.6e-05
0.000121,3e-05
6.4e-05,2.7e-05
0.000113,2.9e-05
6.2e-05,2.7e-05
0.000135,2.9e-05
6.9e-05,3.1e-05
6.3e-05,2.8e-05
0.000119,2.8e-05
7.4e-05,2.9e-05
0.000192,4.4e-05
9.9e-05,4.6e-05
9.8e-05,4.6e-05
0.000102,4.5e-05
0.000178,5e-05
0.000103,4.9e-05
0.000165,5.5e-05
0.000185,4.5e-05
0.00017,4.5e-05
0.000112,4.7e-05
0.000104,4.6e-05
0.000231,5.3e-05
0.000161,4.5e-05
0.000477,4.8e-05
0.000115,4.5e-05
0.000161,4.8e-05
0.000221,4.8e-05
0.000168,5.1e-05
0.000159,4.7e-05
0.00016,4.8e-05
0.000168,4.6e-05
0.000217,4.7e-05
0.000166,0.00012
0.000219,5.1e-05
0.000101,5.1e-05
0.000227,5.2e-05
0.000231,5.4e-05
0.000172,5.2e-05
0.000113,5e-05
0.000229,4.7e-05
0.000167,4.8e-05
0.000169,5.1e-05
0.000224,5.2e-05
0.000108,5.1e-05
0.000252,5.1e-05
0.000166,5e-05
0.000166,4.7e-05
0.00016,4.6e-05
0.000166,4.8e-05
0.000351,3.2e-05
0.000134,3.3e-05
0.000127,3.4e-05
7e-05,3.3e-05
0.000165,3.3e-05
0.00017,3.5e-05
0.000122,3.2e-05
0.000126,3.4e-05
0.000125,3.6e-05
0.000122,3.3e-05
0.000164,3.2e-05
0.000116,3.6e-05
0.000116,3.4e-05
0.000117,3.3e-05
0.000113,3.5e-05
0.00016,3.4e-05
0.000243,3.8e-05
0.000125,3.5e-05
0.000126,3.3e-05
0.000167,3.6e-05
0.00018,6.9e-05
7.2e-05,3.7e-05
0.000166,3.6e-05
0.00012,3.4e-05
0.000164,3.2e-05
0.000117,3.2e-05
7.4e-05,3.3e-05
0.000121,3.4e-05
0.000158,3.4e-05
0.000122,3.3e-05
0.000128,3.3e-05
0.000122,3.2e-05
0.000167,3.9e-05
0.000124,3.2e-05
0.000161,3.6e-05
7.8e-05,3.5e-05
0.000157,3.4e-05
0.000121,3.5e-05
0.000114,3.8e-05
0.000122,3.4e-05
0.000124,3.5e-05
0.000162,0.000255
0.000322,7.4e-05
0.000165,4.2e-05
0.00013,3.9e-05
0.000126,3.4e-05
