0.00013,2.4e-05
0.002868,3.1e-05
0.000916,5.9e-05
0.00055,5.2e-05
0.000247,5.5e-05
0.000163,4.7e-05
0.000252,4.4e-05
0.000162,4.5e-05
0.000157,4.3e-05
0.000148,4.6e-05
0.000169,5.1e-05
0.000161,4.1e-05
0.00017,4.7e-05
0.000154,4.5e-05
0.000157,4.6e-05
0.000158,5.4e-05
0.000157,4.7e-05
0.000423,5.1e-05
0.000149,5.2e-05
0.000144,5.3e-05
0.000139,5.4e-05
0.000152,5.5e-05
0.000145,6.8e-05
0.000183,8.2e-05
0.00021,8.7e-05
0.000212,8.1e-05
0.000274,0.00012
0.00031,0.000166
0.00032,0.000146
0.000463,0.000127
0.000228,0.00011
0.000199,0.000107
0.000214,0.000118
0.000245,0.000132
0.000228,0.000123
0.000235,0.00012
0.000243,0.000119
0.000275,0.000186
0.000311,0.000168
0.000452,0.000185
0.000279,0.000156
0.00026,0.000128
0.000255,0.000136
0.000528,0.00011
0.000322,0.000136
0.000989,0.000356
0.00023,0.000136
0.000336,0.000137
0.000322,0.000126
0.000324,0.000115
0.000319,0.000152
0.000219,0.000125
0.000357,0.000158
0.000386,0.000406
0.000428,0.000207
0.000356,0.000153
0.000264,0.000189
0.000344,0.000131
0.000291,0.000113
0.000299,0.000123
0.000224,0.000123
0.000302,0.000111
0.000479,0.000112
0.000289,0.000128
0.000276,0.00011
0.000201,0.000118
0.00028,0.000111
0.000291,0.000109
0.000278,0.000112
0.000183,0.000117
0.00028,0.000106
0.000277,0.000257
0.000273,0.000107
0.000261,0.000101
0.000189,0.000102
0.000259,9.6e-05
0.000266,0.000106
0.000283,9.7e-05
0.000191,9e-05
0.000276,0.000111
0.000277,0.000112
0.000255,7.3e-05
0.000349,7.7e-05
0.000135,7.2e-05
0.000194,7.4e-05
0.00028,5.7e-05
0.000165,5.6e-05
0.000346,4.9e-05
8.8e-05,4.9e-05
0.00013,4.8e-05
0.000135,4.9e-05
0.00013,4.9e-05
8.7e-05,5.2e-05
0.00013,4.3e-05
0.000128,4.8e-05
0.000124,4.5e-05
0.000127,4.2e-05
7.9e-05,4e-05
0.000119,3.9e-05
0.000129,4.1e-05
0.000187,4.4e-05
8.4e-05,4.1e-05
0.000122,4.1e-05
0.000124,3.8e-05
0.00012,3.9e-05
0.000123,3.8e-05
7.1e-05,4e-05
0.00012,3.7e-05
0.000121,3.9e-05
0.000121,4.3e-05
7.7e-05,4.1e-05
0.000137,3.7e-05
0.000123,4e-05
0.000129,3.7e-05
0.000122,3.6e-05
6.9e-05,3.7e-05
0.00012,3.8e-05
0.000116,3.9e-05
0.000125,3.5e-05
0.00012,3.6e-05
7.6e-05,3.7e-05
0.00012,3.6e-05
0.00012,3.7e-05
0.000129,6e-05
9.4e-05,4.1e-05
0.000123,3.6e-05
0.000117,3.7e-05
0.00012,3.8e-05
0.000125,3.6e-05
7.5e-05,3.5e-05
0.000209,3.7e-05
0.000121,3.7e-05
0.000124,3.6e-05
7.7e-05,3.7e-05
0.00012,3.6e-05
0.000124,3.6e-05
0.00014,3.8e-05
0.000121,3.6e-05
7.8e-05,3.8e-05
0.000122,3.5e-05
0.000121,3.4e-05
0.000118,3.8e-05
7.6e-05,3.7e-05
0.000127,3.4e-05
0.000124,3.5e-05
0.000128,3.5e-05
0.000125,3.5e-05
8.1e-05,5.4e-05
0.000139,3.8e-05
0.000122,3.6e-05
0.000123,3.6e-05
0.000128,3.5e-05
7.9e-05,3.6e-05
0.000136,3.5e-05
0.00013,3.8e-05
0.000128,3.5e-05
7.9e-05,3.5e-05
0.000124,3.5e-05
0.000124,3.5e-05
0.000124,3.6e-05
0.000125,3.4e-05
7.7e-05,3.5e-05
0.000125,3.5e-05
0.00012,3.6e-05
0.000134,3.4e-05
8.4e-05,3.4e-05
0.000131,3.6e-05
0.000129,3.6e-05
0.000129,3.6e-05
0.00013,3.5e-05
8.1e-05,3.5e-05
0.000132,3.7e-05
0.000209,3.6e-05
0.000133,3.6e-05
9.1e-05,3.7e-05
0.000133,3.5e-05
0.000133,3.5e-05
0.000128,3.4e-05
0.00013,3.4e-05
8.7e-05,3.6e-05
0.00013,3.6e-05
0.000134,3.6e-05
0.000125,3.5e-05
0.000136,3.4e-05
9.2e-05,3.6e-05
0.000132,3.5e-05
0.000128,3.4e-05
0.000138,3.4e-05
0.000103,3.5e-05
0.00014,3.5e-05
0.000133,3.5e-05
0.000139,3.5e-05
0.000149,3.5e-05
8.5e-05,3.7e-05
0.000145,3.3e-05
0.000138,3.6e-05
0.000137,5.1e-05
0.000104,3.6e-05
0.000139,3.5e-05
0.000141,5.6e-05
0.000197,5.1e-05
