0.000122,2.9e-05
0.001089,3.1e-05
0.000165,3.2e-05
9.7e-05,3.2e-05
9.6e-05,3.3e-05
0.000142,3.2e-05
7.7e-05,3.4e-05
0.000128,3.4e-05
6.8e-05,3.3e-05
0.000127,3.6e-05
6.8e-05,3.4e-05
7.1e-05,3.4e-05
6.7e-05,3.7e-05
0.000129,3.4e-05
6.8e-05,3.3e-05
7.3e-05,3.5e-05
0.000126,3.5e-05
6.7e-05,3.3e-05
0.000122,3.3e-05
7.6e-05,3.4e-05
0.000172,3.4e-05
7.1e-05,3.4e-05
6.9e-05,3.5e-05
0.000134,3.9e-05
7.3e-05,3.7e-05
0.000139,4.1e-05
8.1e-05,3.8e-05
0.000138,4e-05
7.8e-05,4.1e-05
7.8e-05,4.2e-05
0.000143,4e-05
8.5e-05,4.6e-05
0.000144,4.8e-05
8.2e-05,4.6e-05
8.3e-05,5.6e-05
9e-05,5.3e-05
0.000168,5.3e-05
9.3e-05,9.1e-05
0.000177,4.9e-05
8.8e-05,5.1e-05
0.000151,4.6e-05
9e-05,4.5e-05
8.3e-05,8.9e-05
0.000235,4.3e-05
0.000139,4.6e-05
0.000478,4.8e-05
8.9e-05,4.2e-05
0.000138,4.2e-05
0.000195,3.9e-05
0.000137,4.1e-05
0.000144,4.4e-05
0.000134,4.5e-05
0.000146,4e-05
0.000195,4.4e-05
0.000143,4.8e-05
0.000158,4.5e-05
8.8e-05,4.9e-05
0.000211,5.1e-05
0.000216,5.4e-05
0.000196,0.000146
8.6e-05,5.5e-05
0.000205,4.8e-05
0.000153,4.7e-05
0.000147,4.7e-05
0.000206,5.2e-05
9.4e-05,5.1e-05
0.000214,5.8e-05
0.000159,6.3e-05
0.000164,5.9e-05
0.000162,5.8e-05
0.000155,6.1e-05
0.00022,5.9e-05
0.000155,5.9e-05
0.000154,5.8e-05
7.8e-05,5.3e-05
0.000221,0.000115
0.000436,5.8e-05
0.000155,5.9e-05
0.000149,6.2e-05
0.000161,6.4e-05
0.000161,6.2e-05
0.000209,6e-05
0.000152,5.8e-05
0.000147,5.6e-05
0.000155,5.2e-05
0.000148,5.7e-05
0.0002,5.4e-05
0.000363,5.6e-05
0.000165,6e-05
0.000174,6.2e-05
0.000227,0.000134
0.000227,6.2e-05
8.9e-05,6.6e-05
0.000222,6.2e-05
0.000169,6.3e-05
0.000239,8e-05
0.000168,7.4e-05
0.000107,6.4e-05
0.000187,6.9e-05
0.000248,6.6e-05
0.000171,6.6e-05
